,Unnamed: 0,conversation_id_str,created_at,favorite_count,label,full_text,translated_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,preprocessed_text
3200,3241,1769923774198255904,Tue Mar 19 04:17:36 +0000 2024,2,others,@tempodotco Pak Prabowo siap melanjutkan Oke gas oke gas ,"@tempodotco Pak Prabowo is ready to continue OK, gas, OK, gas",1769941264613691592,,tempodotco,in,In my family's heart,0,1,0,https://twitter.com/rifkychaerul/status/1769941264613691592,76898124,rifkychaerul,"@USER Pak Prabowo is ready to continue OK, gas, OK, gas"
3201,3242,1769841354950263184,Tue Mar 19 04:17:27 +0000 2024,3,sadness,@hani_titik Sekarang kemenangan nya pak Prabowo. Yang kalah nangis nangis ajah gak usah malu malu dan gak usah pura pura bahagia. Menangis lah sekencang kencang nya ini mau jalaan,"@hani_politik Now Mr Prabowo's victory. Those who lose, just cry, don't be embarrassed and don't have to pretend to be happy. I'm crying as hard as I want to go",1769941227276005471,,hani_titik,in,,0,2,0,https://twitter.com/bheje77/status/1769941227276005471,3119411005,bheje77,"@USER Now Mr Prabowo's victory. Those who lose, just cry, don't be embarrassed and don't have to pretend to be happy. I'm crying as hard as I want to go"
3202,3243,1769941161215737962,Tue Mar 19 04:17:11 +0000 2024,0,others,Hasil Perolehan Suara Pemilu Presiden Dan Wakil Presiden 2024 Banten Anies Rasyid Baswedan - Abdul Muhaimin Iskandar : 2.451.383 (34 02%) Prabowo Subianto - Gibran Rakabuming Raka : 4.035.052 (55 99%) Ganjar Pranowo - Mahfud Md : 720.275 (9 99%) @kpubanten,"Vote Results for the 2024 Banten Presidential and Vice Presidential Election Anies Rasyid Baswedan - Abdul Muhaimin Iskandar: 2,451,383 (34 02%) Prabowo Subianto - Gibran Rakabuming Raka: 4,035,052 (55 99%) Ganjar Pranowo - Mahfud Md: 720,275 (9 99%) @kpubanten",1769941161215737962,,,in,"Sukoharjo, Indonesia",0,0,0,https://twitter.com/YAPSKH72/status/1769941161215737962,1177967862880718848,YAPSKH72,"Vote Results for the 2024 Banten Presidential and Vice Presidential Election Anies Rasyid Baswedan - Abdul Muhaimin Iskandar: 2,451,383 (34 02%) Prabowo Subianto - Gibran Rakabuming Raka: 4,035,052 (55 99%) Ganjar Pranowo - Mahfud Md: 720,275 (9 99%) @USER"
3203,3244,1769940841639137492,Tue Mar 19 04:17:07 +0000 2024,0,others,Rekomendasi blouse super cakep dari KYRA BLOUSE ⭐.4 9/Rp139.000 link Shopee https://t.co/HpuGuq6Sxp umur 28 S.Psi Kemenangan Prabowo-Gibran Rest in Peace Mio Mirza https://t.co/39SwwiVIpw,"Super cute blouse recommendation from KYRA BLOUSE ⭐.4 9/Rp139,000 Shopee link https://t.co/HpuGuq6Sxp age 28 S.Psi Prabowo-Gibran Victory Rest in Peace Mio Mirza https://t.co/39SwwiVIpw",1769941144585306386,https://pbs.twimg.com/media/GJAYEqAa4AAVAJq.jpg,ndiiik_175,in,"Wonosobo, Indonesia",1,0,1,https://twitter.com/ndiiik_175/status/1769941144585306386,1597939531009134592,ndiiik_175,"Super cute blouse recommendation from KYRA BLOUSE  emoji star emoji .4 9/Rp139,00 Shopee link HTTPURL age 28 S.Psi Prabowo-Gibran Victory Rest in Peace Mio Mirza HTTPURL"
3204,3245,1769886537007939652,Tue Mar 19 04:17:05 +0000 2024,0,disgust,@SayurLodehBTW2 @aniesbaswedan @cakimiNOW @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd Aamiin sami² mbah. Kalok bisa memberi kenapa harus meminta. Bukankah tangan diatas lebih baik drpd tangan dibawah. Lebih baik lagi pinjem tangan org laen ,"@SayurLodehBTW2 @aniesbaswedan @cakimiNOW @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd Amen to you, sis. If you can give, why should you ask? Isn't the hand above better than the hand below? Better yet, borrow someone else's hand",1769941134422483165,,SayurLodehBTW2,in,Indonesia,0,1,0,https://twitter.com/SOERYAW4DI/status/1769941134422483165,1140961434865557504,SOERYAW4DI,"@USER @USER @USER @USER @USER @USER @USER Amen to you, sis. If you can give, why should you ask? Isn't the hand above better than the hand below? Better yet, borrow someone else's hand"
3205,3246,1769940841639137492,Tue Mar 19 04:17:00 +0000 2024,0,others,Rekomendasi Lampu Tidur lucu ⭐4 8/Rp.28.000 https://t.co/PlCnQZwoHa umur 28 S.Psi Kemenangan Prabowo-Gibran Rest in Peace Mio Mirza https://t.co/qAC4mzWBJU,"Recommendations for cute sleeping lamps ⭐4 8/Rp.28,000 https://t.co/PlCnQZwoHa age 28 S.Psi Victory Prabowo-Gibran Rest in Peace Mio Mirza https://t.co/qAC4mzWBJU",1769941115506200935,https://pbs.twimg.com/media/GJAYEAHaEAAQvnT.jpg,ndiiik_175,in,"Wonosobo, Indonesia",0,1,0,https://twitter.com/ndiiik_175/status/1769941115506200935,1597939531009134592,ndiiik_175,"Recommendations for cute sleeping lamps  emoji star emoji 4 8/Rp.28,00 HTTPURL age 28 S.Psi Victory Prabowo-Gibran Rest in Peace Mio Mirza HTTPURL"
3206,3247,1769940841639137492,Tue Mar 19 04:16:01 +0000 2024,0,others,Rekomendasi dress lebaran ⭐.4 8/Rp.170.000 Link Shopee https://t.co/aJTu3rwnvO umur 28 S.Psi Kemenangan Prabowo-Gibran Rest in Peace Mio Mirza https://t.co/SgN2Z1ZgGe,"Eid dress recommendations ⭐.4 8/Rp.170,000 Shopee link https://t.co/aJTu3rwnvO age 28 S.Psi Victory Prabowo-Gibran Rest in Peace Mio Mirza https://t.co/SgN2Z1ZgGe",1769940866767204750,https://pbs.twimg.com/media/GJAX0mnaEAE2Pqn.jpg,ndiiik_175,in,"Wonosobo, Indonesia",0,1,0,https://twitter.com/ndiiik_175/status/1769940866767204750,1597939531009134592,ndiiik_175,"Eid dress recommendations  emoji star emoji .4 8/Rp.170,00 Shopee link HTTPURL age 28 S.Psi Victory Prabowo-Gibran Rest in Peace Mio Mirza HTTPURL"
3207,3248,1769940841639137492,Tue Mar 19 04:15:55 +0000 2024,0,others,rodo seret diombeni kopi rasane mak kleter Bule ketika punya istri orang Indonesia a thread umur 28 S.Psi Kemenangan Prabowo-Gibran Rest in Peace Mio Mirza https://t.co/yb5rJJqsKS,rodo drag diombeni rasane coffee mak kleter Caucasians when they have an Indonesian wife a thread age 28 S.Psi Victory Prabowo-Gibran Rest in Peace Mio Mirza https://t.co/yb5rJJqsKS,1769940841639137492,https://pbs.twimg.com/media/GJAXzmvawAAycZs.jpg,,in,"Wonosobo, Indonesia",0,1,1,https://twitter.com/ndiiik_175/status/1769940841639137492,1597939531009134592,ndiiik_175,rodo drag diombeni rasane coffee mak kleter Caucasians when they have an Indonesian wife a thread age 28 S.Psi Victory Prabowo-Gibran Rest in Peace Mio Mirza HTTPURL
3208,3249,1769597708858482785,Tue Mar 19 04:15:50 +0000 2024,0,disgust,@henrysubiakto wkakwkwkwak ngareeeeeeeeeeeep.......dulu jaman jokowi pertama kali nongol kita bisa tau org2 otak rendahan sembunyi di balik agama.....jaman prabowo skg kita bisa tau org2 terdidik dng moral di pantat!! sangking nangkringnya seret otaknya juga kesono...,"@henrysubiakto awwkwkwkwak ngareeeeeeeeeeeep.....back when Jokowi first appeared, we could see people with low brains hiding behind religion.....in Prabowo's era, now we can see educated people with morals in their asses!! his perched head is dragging his brain too...",1769940822907363700,,henrysubiakto,in,,0,0,0,https://twitter.com/fallingAnger/status/1769940822907363700,1668146418434072577,fallingAnger,"@USER awwkwkwkwak ngareep..back when Jokowi first appeared, we could see people with low brains hiding behind religion..in Prabowo's era, now we can see educated people with morals in their asses!! his perched head is dragging his brain too.."
3209,3250,1769896257672380790,Tue Mar 19 04:15:30 +0000 2024,1,disgust,@ANDALASHUSNI Jokowi prabowo memang bonekanya china yg bakal menghianati bangsa dan negaranya,@ANDALASHUSNI Jokowi Prabowo is indeed a Chinese puppet who will betray his nation and state,1769940737876193627,,ANDALASHUSNI,in,,0,0,0,https://twitter.com/Purwanto1111262/status/1769940737876193627,1740639568985235456,Purwanto1111262,@USER Jokowi Prabowo is indeed a Chinese puppet who will betray his nation and state
3210,3251,1769726846864695521,Tue Mar 19 04:15:05 +0000 2024,0,anger,@Langgen27393109 @herculep638 Kamu congor bacot apa? Bacot tengik goblok...emang kamu siap nglawan TNI dan Polri...?mereka skrng masih diam tapi klu pendukung jokowo dan prabowo sdh turun...tni polri nggak akan diam...kalian pasti dilibas habis..jangan mengatasnamakan rakyat,@Langgen27393109 @herculep638 What are you talking about? You're a stupid bastard... are you ready to fight the TNI and Polri...? They are still silent now but if Jokowo and Prabowo's supporters have come down... the TNI and Polri will not be silent... you will definitely be crushed... don't act in the name of the people,1769940633077346539,,Langgen27393109,in,,0,0,0,https://twitter.com/SPriyantomo/status/1769940633077346539,2921179556,SPriyantomo,@USER @USER What are you talking about? You're a stupid bastard.. are you ready to fight the TNI and Polri..? They are still silent now but if Jokowo and Prabowo's supporters have come down.. the TNI and Polri will not be silent.. you will definitely be crushed.. don't act in the name of the people
3211,3252,1769761621621035332,Tue Mar 19 04:15:01 +0000 2024,0,others,@H4T14K4LN4L42 @prabowo @jokowi Bangkitnya kesadaran dari sistem yang zolim #indonesia,@H4T14K4LN4L42 @prabowo @jokowi The rise of awareness of the tyrannical system #indonesia,1769940617159938299,,H4T14K4LN4L42,in,Beijing China,0,0,0,https://twitter.com/Abrialarip/status/1769940617159938299,716565640660721664,Abrialarip,@USER @USER @USER The rise of awareness of the tyrannical system hashtag indonesia
3212,3253,1769940428328198550,Tue Mar 19 04:14:16 +0000 2024,0,others,Biden Peringatkan Netanyahu: Invasi Israel ke Rafah Akan Menjadi Kesalahan https://t.co/lf583a8QLU #viralvideo #FreePalestine Palestina Gaza Al Aqsa Hamas Prabowo-Gibran Pemilu 2024 Ganjar Pranowo Pak Prabowo Pak Anies Jokowi Timnas Indonesia Golkar Akmil Jateng https://t.co/u97kdouMWP,Biden Warns Netanyahu: Israel's invasion of Rafah will be a mistake https://t.co/lf583a8QLU #viralvideo #FreePalestine Palestine Gaza Al Aqsa Hamas Prabowo-Gibran 2024 Election Reward Pranowo Pak Prabowo Pak Anies Jokowi Indonesian National Team Golkar Akmil Central Java https:// t.co/u97kdouMWP,1769940428328198550,https://pbs.twimg.com/media/GJAXbhbaIAAiBaH.jpg,,in,Jl Sungai Raya Dalam Kubu Raya,0,1,0,https://twitter.com/tribunpontianak/status/1769940428328198550,115936810,tribunpontianak,Biden Warns Netanyahu: Israel's invasion of Rafah will be a mistake HTTPURL hashtag viralvideo hashtag free palestine Palestine Gaza Al Aqsa Hamas Prabowo-Gibran 2024 Election Reward Pranowo Pak Prabowo Pak Anies Jokowi Indonesian National Team Golkar Akmil Central Java https:// HTTPURL
3213,3254,1769886537007939652,Tue Mar 19 04:14:06 +0000 2024,0,joy,@SOERYAW4DI @aniesbaswedan @cakimiNOW @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd Yo wis Mugo Mugo Dino Iki Poso ne sampean diberkahi lan kebagian takjil Nang masjid.....,@SOERYAW4DI @aniesbaswedan @cakimiNOW @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd Yo wis Mugo Mugo Dino Iki Poso ne you are blessed and get to take part in takjil at the mosque.....,1769940384015319299,,SOERYAW4DI,in,Kota Patriot,0,1,0,https://twitter.com/SayurLodehBTW2/status/1769940384015319299,759159155428962304,SayurLodehBTW2,@USER @USER @USER @USER @USER @USER @USER Yo wis Mugo Mugo Dino Iki Poso ne you are blessed and get to take part in takjil at the mosque..
3214,3255,1769714045693853706,Tue Mar 19 04:13:57 +0000 2024,1,others,@AntaraMudita @are_inismyname @prabowo @gibran_tweet @P4P4B0W0_2024 @99propaganda @Ndons_Back @Bank_Joee_ @florieliciouss @Kimberley_PS08 @IrawanRommi @MIrvanDarwin1 @zy_zy_its_me Bawaslu terima laporan dari bawah,@AntaraMudita @are_inismyname @prabowo @gibran_tweet @P4P4B0W0_2024 @99propaganda @Ndons_Back @Bank_Joee_ @florieliciouss @Kimberley_PS08 @IrawanRommi @MIrvanDarwin1 @zy_zy_its_me Bawaslu receives report from below,1769940348200169568,,AntaraMudita,in,"Kebumen, Indonesia",0,0,0,https://twitter.com/bengkeldodo/status/1769940348200169568,576755999,bengkeldodo,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Bawaslu receives report from below
3215,3256,1769597708858482785,Tue Mar 19 04:13:48 +0000 2024,0,anger,@henrysubiakto Videonya jelas² jokowi jauh dari prabowo kok. Bukan ga mau salaman memang bukan mau salaman dg prabowo. Sekali tukang gosip akan selalu menjadi gosip er . Kalah yo kalah wae ra sah nesu ,"@henrysubiakto The video clearly shows that Jokowi is far from Prabowo. It's not that I don't want to shake hands, I don't want to shake hands with Prabowo. Once a gossip, always a gossip. Lose yo lose wae ra sah nesu",1769940310304669738,,henrysubiakto,in,,0,0,0,https://twitter.com/ronmang/status/1769940310304669738,37536271,ronmang,"@USER The video clearly shows that Jokowi is far from Prabowo. It's not that I don't want to shake hands, I don't want to shake hands with Prabowo. Once a gossip, always a gossip. Lose yo lose wae ra sah nesu"
3216,3257,1769744518361030845,Tue Mar 19 04:13:38 +0000 2024,0,others,@Boediantar4 Sekarang kemengan nya pak Prabowo. Yg kalah nangis nangis ajah gak usah malu malu dan gak usah pura pura bahagia. Nangis lah sekencang kencang nya ,"@Boediantar4 Now Mr Prabowo wins. If you lose, just cry, don't be embarrassed and don't have to pretend to be happy. Cry as hard as you can",1769940266289680481,,Boediantar4,in,,0,0,0,https://twitter.com/bheje77/status/1769940266289680481,3119411005,bheje77,"@USER Now Mr Prabowo wins. If you lose, just cry, don't be embarrassed and don't have to pretend to be happy. Cry as hard as you can"
3217,3258,1769692894112391501,Tue Mar 19 04:13:25 +0000 2024,0,others,@icikiwir_08 @UGMYogyakarta @DivHumas_Polri @Puspen_TNI isyu kadrun taliban ini sontak menghilang sejak jokowi mengambil alih prabowo. jadi isyu ini cuman pabrikan aja.,@icikiwir_08 @UGMYogyakarta @DivHumas_Polri @Puspen_TNI This issue of Kadrun Taliban has suddenly disappeared since Jokowi took over from Prabowo. So this issue is just the manufacturer.,1769940215077261816,,romoatheist,in,,0,0,0,https://twitter.com/81Sunjaya/status/1769940215077261816,1147770049467301888,81Sunjaya,@USER @USER @USER @USER This issue of Kadrun Taliban has suddenly disappeared since Jokowi took over from Prabowo. So this issue is just the manufacturer.
3218,3259,1769934326496739428,Tue Mar 19 04:12:46 +0000 2024,0,disgust,@agustinusmvac Mungkin nggak bisa lagi. Dulu karena dukung Prabowo.,@agustinusmvac Maybe it won't work anymore. Previously because he supported Prabowo.,1769940052027826614,,agustinusmvac,in,"Depok, Indonesia",0,0,0,https://twitter.com/TjepiLufti/status/1769940052027826614,1573101533130280961,TjepiLufti,@USER Maybe it won't work anymore. Previously because he supported Prabowo.
3220,3261,1769678285192228883,Tue Mar 19 04:12:14 +0000 2024,0,anger,@bengkeldodo @prabowo @Ndons_Back @Zero8ok @zy_zy_its_me @AlmaghribiS @are_inismyname @Bank_Joee_ @cocolatetwo @DarekaRendy @delano_rosevelt @EffendiRistriy1 Woy tukang las lu udah dapat proyek belum dari IKN kalau belum dapat berarti lu tolol gonggong sana gonggong sini tapi gak dipakai ,"@bengkeldodo @prabowo @Ndons_Back @Zero8ok @zy_zy_its_me @AlmaghribiS @are_inismyname @Bank_Joee_ @cocolatetwo @DarekaRendy @delano_rosevelt @EffendiRistriy1 Hey welder, have you got the project yet from IKN if you haven't got it then you're an idiot barking here and barking here but not using it",1769939914467201280,,bengkeldodo,in,,0,0,0,https://twitter.com/dwi_setiawan268/status/1769939914467201280,1725945316715941888,dwi_setiawan268,"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Hey welder, have you got the project yet from IKN if you haven't got it then you're an idiot barking here and barking here but not using it"
3221,3262,1769939659675910269,Tue Mar 19 04:12:20 +0000 2024,0,others,@PetaniKopi01 @jokowi @KPU_ID @officialMKRI @bawaslu_RI @DPR_RI @mprgoid @prabowo @gibran_tweet @airlangga_hrt @ZUL_Hasan @bahlillahadalia @erickthohir @JimlyAs @ridwankamil Sekarang impoten ya.. ,@PetaniKopi01 @jokowi @KPU_ID @officialMKRI @bawaslu_RI @DPR_RI @mprgoid @prabowo @gibran_tweet @airlangga_hrt @ZUL_Hasan @bahlillahadalia @erickthohir @JimlyAs @ridwankamil Now you're impotent...,1769939940874522684,,PetaniKopi01,in, Indonesia,0,0,0,https://twitter.com/Jj_coupling/status/1769939940874522684,1398205886619742212,Jj_coupling,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Now you're impotent..
3224,3265,1769939892585541967,Tue Mar 19 04:12:08 +0000 2024,1,others,Prabowo-Gibran Unggul 58 47 Persen di 34 Provinsi Ini Data Persebaran Suaranya https://t.co/gAryTQQHzQ #beritasatu #news #berita,Prabowo-Gibran Wins 58 47 Percent in 34 Provinces Data on Vote Distribution https://t.co/gAryTQQHzQ #beritasatu #news #berita,1769939892585541967,,,in,Jakarta,0,0,0,https://twitter.com/Beritasatu/status/1769939892585541967,154102750,Beritasatu,Prabowo-Gibran Wins 58 47 Percent in 34 Provinces Data on Vote Distribution HTTPURL hashtag beritasatu hashtag news hashtag berita
3226,3267,1769939816685449300,Tue Mar 19 04:11:50 +0000 2024,0,others,Komandan Tim Komunikasi Tim Kampanye Nasional (TKN) Prabowo Gibran Budisatrio Dijwandono melihat tidak ada kecurangan dalam rekapitulasi suara oleh Komisi Pemulihan Umum (KPU).https://t.co/L3JvXtbK7a,Prabowo's National Campaign Team (TKN) Communications Team Commander Gibran Budisatrio Dijwandono saw no fraud in the vote recapitulation by the General Recovery Commission (KPU). https://t.co/L3JvXtbK7a,1769939816685449300,,,in,,0,0,0,https://twitter.com/ANTARABengkulu/status/1769939816685449300,423220305,ANTARABengkulu,Prabowo's National Campaign Team (TKN) Communications Team Commander Gibran Budisatrio Dijwandono saw no fraud in the vote recapitulation by the General Recovery Commission (KPU). HTTPURL
3227,3268,1769672808723010037,Tue Mar 19 04:10:56 +0000 2024,0,others,@Dennysiregar7 Prabowo sama gibrankabarnya jadi presiden dan wakiln presiden ya den? Betul apa salah den...,"@Dennysiregar7 Prabowo and Gibran are said to be president and vice president, right? Right, what's wrong with...",1769939590637637806,,Dennysiregar7,in,,0,0,0,https://twitter.com/IsmaAyus23108/status/1769939590637637806,1728018717882372096,IsmaAyus23108,"@USER Prabowo and Gibran are said to be president and vice president, right? Right, what's wrong with.."
3228,3269,1769886537007939652,Tue Mar 19 04:10:50 +0000 2024,0,others,@SayurLodehBTW2 @aniesbaswedan @cakimiNOW @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd Sesuwei prinsip mbah. SENENG LIAT ORANG SUSAH SUSAH LIAT ORANG SENENG,@SayurLodehBTW2 @aniesbaswedan @cakimiNOW @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd Sesuwei sis principles. IT'S HAPPY TO SEE PEOPLE IT'S HARD TO SEE PEOPLE HAPPY,1769939563714404599,,SayurLodehBTW2,in,Indonesia,0,1,0,https://twitter.com/SOERYAW4DI/status/1769939563714404599,1140961434865557504,SOERYAW4DI,@USER @USER @USER @USER @USER @USER @USER Sesuwei sis principles. IT'S HAPPY TO SEE PEOPLE IT'S HARD TO SEE PEOPLE HAPPY
3229,3270,1769761621621035332,Tue Mar 19 04:10:11 +0000 2024,0,others,@H4T14K4LN4L42 @prabowo @jokowi Tukang fitnah mana ada bansos an Prabowo.... Penyakit hati itu di obati kalo Jokowi atas nama negara,@H4T14K4LN4L42 @prabowo @jokowi Where is the slanderer Prabowo's social assistance... Liver disease is treated if Jokowi is in the name of the state,1769939400853721583,,H4T14K4LN4L42,in,Indonesia,0,0,0,https://twitter.com/Karso1976/status/1769939400853721583,1744726820334051328,Karso1976,@USER @USER @USER Where is the slanderer Prabowo's social assistance.. Liver disease is treated if Jokowi is in the name of the state
3230,3271,1769910109457813538,Tue Mar 19 04:10:07 +0000 2024,0,others,@kuatbacacom bisa yuk Ikhlaskan pak Prabowo memimpin negeri ini,@kuatbacacom let's let Pak Prabowo lead this country,1769939384907047273,,kuatbacacom,in,,0,0,0,https://twitter.com/kurniasary78/status/1769939384907047273,1651460125755064327,kurniasary78,@USER let's let Pak Prabowo lead this country
3231,3272,1769607248563900624,Tue Mar 19 04:09:25 +0000 2024,0,disgust,@JedQ_1 @DaryotoYoto2 @CNNIndonesia Sejak kapan wahabi? Kalo AS mah udah gak heran lagi sama mereka mereka emg udah benci ke prabowo mendarah daging,"@JedQ_1 @DaryotoYoto2 @CNNIndonesia Since when are Wahhabis? As for the US, it's no longer surprising to them that they already have an ingrained hatred for Prabowo",1769939205835440435,,JedQ_1,in,,0,0,0,https://twitter.com/KingPatriotCS/status/1769939205835440435,1716067403975770112,KingPatriotCS,"@USER @USER @USER Since when are Wahhabis? As for the US, it's no longer surprising to them that they already have an ingrained hatred for Prabowo"
3232,3273,1769939119797645611,Tue Mar 19 04:09:04 +0000 2024,0,others,S.Psi Tobrut Sad Ending Gita Umur 28 S.Ked Timnas Indonesia Kenapa Bandung Prabowo-Gibran Riku Subuh Golkar Jateng,S.Psi Tobrut Sad Ending Gita Age 28 S.Ked Indonesian National Team Why Bandung Prabowo-Gibran Riku Subuh Golkar Central Java,1769939119797645611,,,in,,0,0,0,https://twitter.com/kurniasary78/status/1769939119797645611,1651460125755064327,kurniasary78,S.Psi Tobrut Sad Ending Gita Age 28 S.Ked Indonesian National Team Why Bandung Prabowo-Gibran Riku Subuh Golkar Central Java
3233,3277,1769714045693853706,Tue Mar 19 04:08:45 +0000 2024,0,others,@are_inismyname @prabowo @gibran_tweet @bengkeldodo @P4P4B0W0_2024 @99propaganda @Ndons_Back @Bank_Joee_ @florieliciouss @Kimberley_PS08 @IrawanRommi @MIrvanDarwin1 @zy_zy_its_me Seharusnya pihak KPU tanya ke Bawaslu untuk kepastiannya agar tidak ada dugaan kecurangan/main mata,@are_inismyname @prabowo @gibran_tweet @bengkeldodo @P4P4B0W0_2024 @99propaganda @Ndons_Back @Bank_Joee_ @florieliciouss @Kimberley_PS08 @IrawanRommi @MIrvanDarwin1 @zy_zy_its_me The KPU should ask Bawaslu for confirmation so that there are no allegations of cheating/flirting,1769939039707406460,,are_inismyname,in,Kota Semarapura Klungkung Bali,0,1,0,https://twitter.com/AntaraMudita/status/1769939039707406460,4858821012,AntaraMudita,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER The KPU should ask Bawaslu for confirmation so that there are no allegations of cheating/flirting
3234,3278,1769547458647138813,Tue Mar 19 04:08:39 +0000 2024,0,others,@josiewirakusuma @are_inismyname @prabowo @bengkeldodo @Ndons_Back @99propaganda @Bank_Joee_ @P4P4B0W0_2024 @kurawa @zy_zy_its_me @mimih6mei @Reskiichsan8 @IrawanRommi @MIrvanDarwin1 hahaha eh dungu it kan lg hamil org hamil kdg nyidam aneh2 lo aj yg doyan mkn bangkai,"@josiewirakusuma @are_inismyname @prabowo @bengkeldodo @Ndons_Back @99propaganda @Bank_Joee_ @P4P4B0W0_2024 @kurawa @zy_zy_its_me @mimih6mei @Reskiichsan8 @IrawanRommi @MIrvanDarwin1 hahaha eh, that's stupid, people who are pregnant are having strange cravings, right? j who likes to eat carrion",1769939015040671854,,josiewirakusuma,in,,0,1,0,https://twitter.com/Dina89020087/status/1769939015040671854,1362230871323942912,Dina89020087,"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER haha eh, that's stupid, people who are pregnant are having strange cravings, right? j who likes to eat carrion"
3235,3279,1769939002097127827,Tue Mar 19 04:08:36 +0000 2024,0,others,Jadi banyak orang yg sumpahin biar jokowi dikhianati prabowo spt jokowi khianati bu Mega dan pendukungnya yg beralih ke @ganjarpranowo,"So many people are swearing that Jokowi will be betrayed by Prabowo, like Jokowi betrayed Ms. Mega and her supporters who have turned to @ganjarpranowo",1769939002097127827,,,in,,0,0,0,https://twitter.com/RioOchou/status/1769939002097127827,1758040418653241344,RioOchou,"So many people are swearing that Jokowi will be betrayed by Prabowo, like Jokowi betrayed Ms. Mega and her supporters who have turned to @USER"
3236,3280,1769633951042388295,Tue Mar 19 04:08:00 +0000 2024,0,others,@Habil86mpi @Fahrihamzah Semua dh ad yg ngaturnya yaitu Allah gk ad kebetulan atau apapun alasan ny Prabowo menang tu jg dh kehendak Allah,"@Habil86mpi @Fahrihamzah It's all up to God, there's no coincidence or whatever the reason Prabowo won, it's God's will",1769938850749747707,,Habil86mpi,in,,0,0,0,https://twitter.com/EddyDoank19/status/1769938850749747707,1610773925314822151,EddyDoank19,"@USER @USER It's all up to God, there's no coincidence or whatever the reason Prabowo won, it's God's will"
3237,3283,1769938603671760917,Tue Mar 19 04:07:01 +0000 2024,0,others,#Podcast #TopicOfTheDay Diskusi @RadioIdolaSMG : Menyoroti Pernyataan Ketua Umum Partai Golkar yang Meminta Jatah 5 Menteri jika Paslon Prabowo-Gibran Ditetapkan sebagai Pemenang Pilpres 2024 https://t.co/9lx0AJlxG2 lewat @RadioIdolaSMG,#Podcast #TopicOfTheDay @RadioIdolaSMG Discussion: Highlighting the Statement by the General Chair of the Golkar Party Requesting a Share of 5 Ministers if the Prabowo-Gibran Candidate Candidate is Determined as the Winner of the 2024 Presidential Election https://t.co/9lx0AJlxG2 via @RadioIdolaSMG,1769938603671760917,,,in,"Semarang, Jawa Tengah",0,0,0,https://twitter.com/RadioIdolaSMG/status/1769938603671760917,385894867,RadioIdolaSMG,hashtag podcast hashtag topic of the day @USER Discussion: Highlighting the Statement by the General Chair of the Golkar Party Requesting a Share of 5 Ministers if the Prabowo-Gibran Candidate Candidate is Determined as the Winner of the 2024 Presidential Election HTTPURL via @USER
3238,3284,1769938573254705303,Tue Mar 19 04:06:54 +0000 2024,77,others,Terawangan MakSer 2029. P.Harto yg merepresentasikan Golkar 32th. Mega Gusdur 5th SBY 10th Jkw 10th Prabowo 5th = 30th. Stlhnya jatahnya kembali ke Partai Golkar. Golkar leading dg +_20% Mengusung capres sendiri dan jadi.sosoknya muda cerdas kalem visioner less talk do more.️ https://t.co/SWlzkRQmz9,"Terawangan MakSer 2029. P.Harto representing Golkar 32nd. Mega Gusdur 5th SBY 10th Jkw 10th Prabowo 5th = 30th. After that, the quota returned to the Golkar Party. Golkar is leading with +_20% Nominating his own presidential candidate and becoming a young, intelligent, calm, visionary figure, talk less do more.️ https://t.co/SWlzkRQmz9",1769938573254705303,https://pbs.twimg.com/media/GJAVwH6a4AAVN1_.jpg,,in,,1,19,1,https://twitter.com/CebyReborn/status/1769938573254705303,1614262643929542658,CebyReborn,"Terawangan MakSer 2029. P.Harto representing Golkar 32nd. Mega Gusdur 5th SBY 10th Jkw 10th Prabowo 5th = 30th. After that, the quota returned to the Golkar Party. Golkar is leading with +_20% Nominating his own presidential candidate and becoming a young, intelligent, calm, visionary figure, talk less do more. HTTPURL"
